skill_id,name,skill_type,skill_area_width,skill_cast_time,action_1,action_2,action_3,action_4,action_5,action_6,action_7,depend_action_1,depend_action_2,depend_action_3,depend_action_4,depend_action_5,depend_action_6,depend_action_7,description,icon_type
2068001,"",1,0,999.0,206800101,206800102,206800103,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2068002,"",1,0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2068003,"",1,0,1.0,206800301,206800302,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2068004,"",1,0,1.0,206800401,206800402,206800403,206800404,0,0,0,0,0,0,0,0,0,0,sample,1001
2068011,"",0,0,3.0,206802101,0,0,0,0,0,0,0,0,0,0,0,0,0,"烦恼屏障2",1001
2068021,"",0,0,3.0,206802101,0,0,0,0,0,0,0,0,0,0,0,0,0,"烦恼屏障3",1001
2069001,"",1,0,2.5,206900101,206900102,0,0,0,0,0,0,206900101,0,0,0,0,0,"",1001
2070001,"",1,0,2.5,207000101,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1001
2070002,"",1,0,0.5,207000201,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1001
2075001,"",0,0,1.5,207500101,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1001
2075002,"",0,0,1.5,207500201,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1001
2076001,"",0,0,4.0,207600101,207600102,0,0,0,0,0,0,207600101,0,0,0,0,0,"",1001
2076002,"",0,0,0.0,207600201,207600202,207600203,0,0,0,0,0,0,0,0,0,0,0,"",1001
3001001,"",0,0,3.0,300100101,300100102,0,0,0,0,0,0,300100101,0,0,0,0,0,sample,1001
3001002,"",0,0,3.0,300100201,300100202,300100203,0,0,0,0,0,300100201,300100202,0,0,0,0,sample,1001
3001003,"",1,0,3.0,300100301,300100302,0,0,0,0,0,0,300100301,0,0,0,0,0,sample,1001
3001004,"",0,0,3.0,300100401,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
3001005,"",0,0,3.0,300100501,300100502,300100503,0,0,0,0,0,300100501,300100501,0,0,0,0,sample,1001
3001006,"",0,0,3.0,300100601,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
3002001,"",1,0,1.5,300200101,300200102,0,0,0,0,0,0,300200101,0,0,0,0,0,"利蝎巴鲁托 必杀技能",1001
3002002,"",1,0,1.5,300200201,300200202,300200203,0,0,0,0,0,300200201,300200202,0,0,0,0,"利蝎巴鲁托 Skill1",1001
3002003,"",1,0,1.5,300200301,300200302,0,0,0,0,0,0,0,0,0,0,0,0,"利蝎巴鲁托 Skill2",1001
3002004,"",1,0,1.5,300200401,0,0,0,0,0,0,0,0,0,0,0,0,0,"※未使用",1001
3002005,"",1,0,1.5,300200501,300200502,300200503,0,0,0,0,0,300200501,300200501,0,0,0,0,"利蝎巴鲁托 模式切换",1001
3002006,"",1,0,3.0,300200601,0,0,0,0,0,0,0,0,0,0,0,0,0,"※未使用",1001
3003001,"",1,0,3.0,300300101,300300102,300300103,0,0,0,0,0,300300101,300300102,0,0,0,0,"噩梦",1001
3003002,"",1,0,3.0,300300201,0,0,0,0,0,0,0,0,0,0,0,0,0,"紫色黎明",1001
3003003,"",1,0,2.5,300300301,0,0,0,0,0,0,0,0,0,0,0,0,0,"梦的束缚",1001
3003011,"",1,0,3.0,300301101,300301102,300301103,0,0,0,0,0,300301101,300301102,0,0,0,0,"噩梦",1001
3003012,"",1,0,1.5,300301201,0,0,0,0,0,0,0,0,0,0,0,0,0,"紫色黎明",1001
3003013,"",1,0,1.0,300301301,0,0,0,0,0,0,0,0,0,0,0,0,0,"梦的束缚",1001
3003014,"",1,0,1.5,300301401,300301402,300301403,0,0,0,0,0,300301401,300301402,0,0,0,0,"波佩技能3",1001
3004001,"",1,0,3.0,300400101,300400102,300400103,0,0,0,0,0,0,0,0,0,0,0,"魔羯教主必杀技能",1001
3004002,"",1,0,1.6,300400201,300400202,300400203,0,0,0,0,0,300400201,0,0,0,0,0,"魔羯教主skill1",1001
3004003,"",1,0,1.6,300400301,300400302,0,0,0,0,0,0,0,0,0,0,0,0,"魔羯教主skill2",1001
3004004,"",0,0,1.6,300400401,300400402,0,0,0,0,0,0,300400401,0,0,0,0,0,"",1001
3004005,"",0,0,1.6,300400501,300400502,300400503,0,0,0,0,0,300400501,300400501,0,0,0,0,"觉醒",1001
3004006,"",0,0,3.0,300400601,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1001
3005001,"",0,0,2.0,300500101,0,0,0,0,0,0,0,0,0,0,0,0,0,"蜥蜴怪人技能1",1001
3005002,"",0,0,2.0,300500201,300500202,300500203,0,0,0,0,0,300500201,300500202,0,0,0,0,"蜥蜴怪人技能2",1001
3006001,"",0,0,2.0,300600101,0,0,0,0,0,0,0,0,0,0,0,0,0,"攀缘花技能1",1001
3006002,"",0,0,2.0,300600201,300600202,0,0,0,0,0,0,300600201,0,0,0,0,0,"攀缘花技能2",1001
3006011,"",0,0,2.0,300601101,300601102,0,0,0,0,0,0,300601101,0,0,0,0,0,"攀缘花技能1",1001
3006012,"",0,0,2.0,300601201,300601202,0,0,0,0,0,0,300601201,0,0,0,0,0,"攀缘花技能2",1001
3006021,"",0,0,2.0,300602101,300602102,0,0,0,0,0,0,300602101,0,0,0,0,0,"针刺攀缘花(2周目)skill1",1001
3006022,"",0,0,2.0,300602201,300602202,0,0,0,0,0,0,300602201,0,0,0,0,0,"针刺攀缘花(2周目)skill2",1001
3007001,"",0,0,2.0,300700101,300700102,0,0,0,0,0,0,300700101,0,0,0,0,0,"兽人首领技能1",1001
3007002,"",0,0,2.0,300700201,0,0,0,0,0,0,0,0,0,0,0,0,0,"兽人首领技能2",1001
3007011,"",0,0,2.0,300701101,300701102,0,0,0,0,0,0,300701101,0,0,0,0,0,"兽人头目技能1",1001
3007012,"",0,0,2.0,300701201,0,0,0,0,0,0,0,0,0,0,0,0,0,"兽人头目技能2",1001
3008001,"",0,0,2.0,300800101,300800102,0,0,0,0,0,0,300800101,0,0,0,0,0,"长老角鹿技能1",1001
3008002,"",0,0,2.0,300800201,300800202,300800203,0,0,0,0,0,300800201,300800202,0,0,0,0,"长老角鹿技能2",1001
3008011,"",0,0,2.0,300801101,300801102,300801103,0,0,0,0,0,300801101,300801102,0,0,0,0,"长老角鹿技能1",1001
3008012,"",0,0,2.0,300801201,300801202,300801203,0,0,0,0,0,300801201,300801202,0,0,0,0,"长老角鹿技能2",1001
3009001,"",0,0,2.0,300900101,300900102,0,0,0,0,0,0,300900101,0,0,0,0,0,"暴君寿龟技能1",1001
3009002,"",0,0,2.0,300900201,0,0,0,0,0,0,0,0,0,0,0,0,0,"暴君寿龟技能2",1001
3010001,"",0,0,2.0,301000101,0,0,0,0,0,0,0,0,0,0,0,0,0,"海龙技能1",1001
3010002,"",0,0,2.0,301000201,301000202,0,0,0,0,0,0,301000201,0,0,0,0,0,"海龙技能2",1001
3011001,"",0,0,2.0,301100101,0,0,0,0,0,0,0,0,0,0,0,0,0,"兽人首领技能1",1001
3011002,"",0,0,2.0,301100201,301100202,301100203,0,0,0,0,0,301100201,301100202,0,0,0,0,"兽人首领技能2",1001
3011011,"",0,0,2.0,301101101,301101102,0,0,0,0,0,0,301101101,0,0,0,0,0,"兽人首领技能1",1001
3011012,"",0,0,2.0,301101201,301100202,0,0,0,0,0,0,301100201,0,0,0,0,0,"兽人首领技能2",1001
3012001,"",0,0,2.0,301200101,301200102,0,0,0,0,0,0,301200101,0,0,0,0,0,"巨型魔像技能1",1001
3012002,"",0,0,2.0,301200201,0,0,0,0,0,0,0,0,0,0,0,0,0,"巨型魔像技能2",1001
3013001,"",0,0,4.0,301300101,301300102,301300103,0,0,0,0,0,0,0,0,0,0,0,"暴食魔兽skill0（必杀技能）",1001
3013002,"",0,0,4.0,301300201,0,0,0,0,0,0,0,0,0,0,0,0,0,"暴食魔兽技能1",1001
3013003,"",0,0,4.0,301300301,301300302,301300303,0,0,0,0,0,0,0,0,0,0,0,"暴食魔兽技能2",1001
3013004,"",0,0,4.0,301300401,301300402,0,0,0,0,0,0,301300401,0,0,0,0,0,"暴食魔兽技能3",1001
3013005,"",0,0,4.0,301300501,301300502,301300503,0,0,0,0,0,301300501,301300501,0,0,0,0,"暴食魔兽skill4（模式切换）",1001
3013006,"",0,0,4.0,300100601,0,0,0,0,0,0,0,0,0,0,0,0,0,"暴食魔兽技能5",1001
3014001,"",0,0,2.0,301400101,301400102,0,0,0,0,0,0,0,0,0,0,0,0,"美杜莎技能0",1001
3014002,"",0,0,2.0,301400201,301400202,301400203,0,0,0,0,0,0,301400202,0,0,0,0,"美杜莎技能1",1001
3014003,"",0,0,2.0,301400301,301400302,0,0,0,0,0,0,301400301,0,0,0,0,0,"美杜莎技能2",1001
3014004,"",0,0,3.0,301400401,301400402,301400403,0,0,0,0,0,301400401,301400402,0,0,0,0,"美杜莎技能3",1001
3014005,"",0,0,3.0,301400501,0,0,0,0,0,0,0,0,0,0,0,0,0,"美杜莎技能4",1001
3014006,"",0,0,3.0,300100601,0,0,0,0,0,0,0,0,0,0,0,0,0,"美杜莎技能5",1001
3015001,"",0,0,2.0,301500101,0,0,0,0,0,0,0,0,0,0,0,0,0,"魔界人狼技能1",1001
3015002,"",0,0,2.0,301500201,301500202,0,0,0,0,0,0,301500201,0,0,0,0,0,"魔界人狼技能2",1001
3015003,"",0,0,2.0,301500301,0,0,0,0,0,0,0,0,0,0,0,0,0,"魔界人狼技能3",1001
3016001,"",0,0,1.5,301600101,0,0,0,0,0,0,0,0,0,0,0,0,0,"基兹技能0",1001
3016002,"",0,0,1.5,301600201,301600202,301600203,0,0,0,0,0,301600201,301600202,0,0,0,0,"基兹技能1",1001
3016003,"",0,0,1.5,301600301,301600302,0,0,0,0,0,0,301600301,0,0,0,0,0,"基兹技能2",1001
3016004,"",0,0,1.5,301600401,301600402,0,0,0,0,0,0,301600401,0,0,0,0,0,"基兹技能3",1001
3016011,"",0,0,1.5,301601101,0,0,0,0,0,0,0,0,0,0,0,0,0,"基兹技能0",1001
3016012,"",0,0,1.5,301601201,301601202,301601203,0,0,0,0,0,301601201,301601202,0,0,0,0,"基兹技能1",1001
3016013,"",0,0,1.5,301601301,301601302,0,0,0,0,0,0,301601301,0,0,0,0,0,"基兹技能2",1001
3016014,"",0,0,1.5,301601401,301601402,301601403,0,0,0,0,0,301601401,301601401,0,0,0,0,"基兹技能3",1001
3017001,"",0,0,0.0,301700101,301700102,301700103,0,0,0,0,0,0,0,0,0,0,0,"炸脖龙必杀技能",1001
3017002,"",0,0,3.0,301700201,301700202,301700203,0,0,0,0,0,301700201,301700201,0,0,0,0,"炸脖龙skill1",1001
3017003,"",0,0,1.5,301700301,301700302,301700303,0,0,0,0,0,0,0,0,0,0,0,"炸脖龙skill2",1001
3017004,"",0,0,0.0,301700401,301700402,301700403,301700404,301700405,0,0,0,0,0,0,0,0,0,"炸脖龙skill3awake",1001
3017005,"",0,0,0.0,301700501,301700502,301700503,301700504,301700505,301700506,301700507,0,0,0,0,0,0,0,"炸脖龙skill4超猛毒",1001
3017006,"",0,0,3.0,300100601,0,0,0,0,0,0,0,0,0,0,0,0,0,"炸脖龙skill5",1001
3018001,"",0,0,2.0,301800101,301800102,301800103,0,0,0,0,0,0,301800102,0,0,0,0,"人马射手必杀技能",1001
3018002,"",0,0,2.0,301800201,301800202,0,0,0,0,0,0,0,0,0,0,0,0,"人马射手skill1",1001
3018003,"",0,0,2.0,301800301,301800302,0,0,0,0,0,0,0,0,0,0,0,0,"人马射手skill2",1001
3018004,"",0,0,3.0,301800401,301800402,301800403,0,0,0,0,0,301800401,301800401,0,0,0,0,"人马射手（代替通常攻击）",1001
3018005,"",0,0,3.0,301800501,0,0,0,0,0,0,0,0,0,0,0,0,0,"人马射手觉醒技能",1001
3018006,"",0,0,3.0,300100601,0,0,0,0,0,0,0,0,0,0,0,0,0,"人马射手",1001
3019001,"",0,0,2.0,301900101,301900102,0,0,0,0,0,0,301900101,0,0,0,0,0,sample,1001
3019002,"",1,0,2.0,301900201,301900202,0,0,0,0,0,0,301900201,0,0,0,0,0,sample,1001
3020001,"",1,0,2.0,302000101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
3020002,"",0,0,2.0,300100201,300100202,0,0,0,0,0,0,300100201,0,0,0,0,0,sample,1001
3020011,"",1,0,2.0,302001101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
3021001,"",1,0,2.0,302100101,302100102,0,0,0,0,0,0,302100101,0,0,0,0,0,sample,1001
3021002,"",0,0,2.0,300100201,300100202,0,0,0,0,0,0,300100201,0,0,0,0,0,sample,1001
3021011,"",1,0,2.0,302101101,302101102,0,0,0,0,0,0,302101101,0,0,0,0,0,sample,1001
3021012,"",0,0,2.0,300100201,300100202,0,0,0,0,0,0,300100201,0,0,0,0,0,sample,1001
3022001,"",1,0,2.0,302200101,302200102,0,0,0,0,0,0,302200101,0,0,0,0,0,sample,1001
3022002,"",0,0,2.0,302200201,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
3022003,"",1,0,2.0,302200301,302200302,0,0,0,0,0,0,302200301,0,0,0,0,0,sample,1001
3022004,"",0,0,2.0,302200401,302200402,302200403,0,0,0,0,0,302200401,302200401,0,0,0,0,sample,1001
3022011,"",1,0,2.0,302201101,302201102,0,0,0,0,0,0,302201101,0,0,0,0,0,sample,1001
3023001,"",1,0,2.0,302300101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
3023002,"",0,0,2.0,302300201,302300202,0,0,0,0,0,0,302300201,0,0,0,0,0,sample,1001
3024001,"",1,0,2.0,302400101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
3024002,"",0,0,2.0,302400201,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
3024003,"",1,0,2.0,302400301,302400302,0,0,0,0,0,0,302400301,0,0,0,0,0,sample,1001
3025001,"",0,0,2.0,302500101,302500102,302500103,302500104,302500105,0,0,0,0,302500102,0,302500104,0,0,sample,1001
3025002,"",1,0,2.0,302500201,302500202,0,0,0,0,0,0,302500201,0,0,0,0,0,sample,1001
3025003,"",0,0,2.0,302500301,302500302,302500303,302500304,0,0,0,0,302500301,302500301,302500301,0,0,0,sample,1001
3025004,"",0,0,3.0,302500401,302500402,302500403,0,0,0,0,0,0,0,0,0,0,0,sample,1001
3025005,"",0,0,3.0,302500501,302500502,302500503,0,0,0,0,0,302500501,302500501,0,0,0,0,sample,1001
3025006,"",0,0,3.0,302500601,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
3026001,"",0,0,2.0,302600101,302600102,0,0,0,0,0,0,302600101,0,0,0,0,0,sample,1001
3026002,"",0,0,2.0,302600201,302600202,0,0,0,0,0,0,302600201,0,0,0,0,0,sample,1001
3026003,"",0,0,2.0,302600301,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
3026004,"",0,0,3.0,302600401,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
3026005,"",0,0,3.0,302600501,302600502,302600503,0,0,0,0,0,302600501,302600501,0,0,0,0,sample,1001
3026006,"",0,0,3.0,302600601,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
3026011,"",0,0,2.0,302601101,302601102,0,0,0,0,0,0,302601101,0,0,0,0,0,"双子魔猪2周目skill0",1001
3026012,"",0,0,2.0,302601201,302601202,0,0,0,0,0,0,302601201,0,0,0,0,0,"双子魔猪2周目skill1",1001
3026013,"",0,0,2.0,302601301,0,0,0,0,0,0,0,0,0,0,0,0,0,"双子魔猪2周目skill2",1001
3026014,"",0,0,3.0,302601401,0,0,0,0,0,0,0,0,0,0,0,0,0,"双子魔猪2周目skill3",1001
3026015,"",0,0,3.0,302601501,302601502,302601503,0,0,0,0,0,302601501,302601501,0,0,0,0,"双子魔猪2周目skill4",1001
3026016,"",0,0,3.0,302601601,0,0,0,0,0,0,0,0,0,0,0,0,0,"双子魔猪2周目skill5",1001
3027001,"",0,0,2.0,302700101,302700102,0,0,0,0,0,0,302700101,0,0,0,0,0,"巨钳魔蟹 skill0",1001
3027002,"",0,0,2.0,302700201,302700202,0,0,0,0,0,0,302700201,0,0,0,0,0,"巨钳魔蟹 skill1",1001
3027003,"",0,0,2.0,302700301,0,0,0,0,0,0,0,0,0,0,0,0,0,"巨钳魔蟹 skill2",1001
3027004,"",0,0,3.0,302700401,0,0,0,0,0,0,0,0,0,0,0,0,0,"巨钳魔蟹 skill3",1001
3027005,"",0,0,3.0,302700501,302700502,302700503,0,0,0,0,0,302700501,302700501,0,0,0,0,"巨钳魔蟹 skill4",1001
3027006,"",0,0,3.0,302700601,0,0,0,0,0,0,0,0,0,0,0,0,0,"巨钳魔蟹 skill5",1001
3028001,"",0,0,2.0,302800101,302800102,302800103,0,0,0,0,0,0,302800102,0,0,0,0,sample,1001
3028002,"",0,0,2.0,302800201,302800202,302800203,0,0,0,0,0,0,302800202,0,0,0,0,sample,1001
3028003,"",0,0,2.0,302800301,302800302,302800303,0,0,0,0,0,0,302800302,0,0,0,0,sample,1001
3028004,"",0,0,3.0,302800401,302800402,302800403,0,0,0,0,0,302800401,302800401,0,0,0,0,sample,1001
3028005,"",0,0,3.0,302800501,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
3028006,"",0,0,3.0,302800601,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
3029001,"",0,0,0.0,302900101,302900102,302900103,302900104,302900105,302900106,0,0,0,302900102,0,302900104,302900105,0,sample,1001
3029002,"",0,0,0.2,302900201,302900202,302900203,0,0,0,0,0,0,0,0,0,0,0,sample,1001
3029003,"",0,0,0.86,302900301,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
3029004,"",0,0,3.0,302900401,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
3029005,"",0,0,3.0,302900501,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
3029006,"",0,0,3.0,302900601,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
3030001,"",0,0,2.0,303000101,303000102,303000103,0,0,0,0,0,0,0,0,0,0,0,UB,1001
3030002,"",0,0,2.0,303000201,0,0,0,0,0,0,0,0,0,0,0,0,0,Skill1,1001
3030003,"",0,0,2.0,303000301,303000302,0,0,0,0,0,0,303000301,0,0,0,0,0,Skill2,1001
3030004,"",0,0,3.0,303000401,0,0,0,0,0,0,0,0,0,0,0,0,0,"觉醒",1001
3030005,"",0,0,3.0,303000501,0,0,0,0,0,0,0,0,0,0,0,0,0,"用于代替通常攻击",1001
3030006,"",0,0,3.0,303000601,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
3031001,"",0,0,0.0,303100101,303100102,0,0,0,0,0,0,0,0,0,0,0,0,"冬眠魔熊:必杀技能",1001
3031002,"",0,0,1.5,303100201,303100202,303100203,303100204,0,0,0,0,0,303100202,303100202,0,0,0,"冬眠魔熊:skill",1001
3032001,"",0,0,2.0,303200101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
3032002,"",0,0,2.0,303200201,303200202,0,0,0,0,0,0,303200201,0,0,0,0,0,sample,1001
3033001,"",1,0,2.0,303300101,303300102,303300103,0,0,0,0,0,303300101,303300102,0,0,0,0,sample,1001
3033002,"",1,0,2.0,303300201,303300202,0,0,0,0,0,0,300100201,0,0,0,0,0,sample,1001
3034001,"",0,0,2.0,303400101,303400102,303400103,0,0,0,0,0,303400101,0,0,0,0,0,sample,1001
3034002,"",0,0,2.0,303400201,303400202,303400203,303400204,0,0,0,0,303400201,303400202,303400203,0,0,0,sample,1001
3034011,"",0,0,2.0,303401101,303401102,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
3034012,"",0,0,2.0,303401201,303401202,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
3034013,"",0,0,2.0,303401301,303401302,303401303,303401304,0,0,0,0,0,0,0,0,0,0,sample,1001
3034014,"",0,0,2.0,303401401,303401402,303401403,0,0,0,0,0,0,0,0,0,0,0,sample,1001
3034021,"",0,0,2.0,303402101,303402102,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
3034022,"",0,0,2.0,303402201,303402202,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
3034023,"",0,0,2.0,303402301,303402302,303402303,303402304,0,0,0,0,0,0,0,0,0,0,sample,1001
3034024,"",0,0,2.0,303402401,303402402,303402403,0,0,0,0,0,0,0,0,0,0,0,sample,1001
3035001,"",1,0,2.0,303500101,303500102,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
3035002,"",1,0,2.0,303500201,303500202,303500203,0,0,0,0,0,303500201,303500202,0,0,0,0,sample,1001
3035011,"",1,0,2.0,303501101,303501102,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
3035012,"",1,0,2.0,303501201,303501202,303501203,0,0,0,0,0,303500201,303500202,0,0,0,0,sample,1001
3036001,"",0,0,2.0,303600101,303600102,0,0,0,0,0,0,0,0,0,0,0,0,"熔岩龙:必杀技能",1001
3036002,"",0,0,2.0,303600201,303600202,0,0,0,0,0,0,303600201,0,0,0,0,0,"熔岩龙:skill",1001
3037001,"",0,0,0.0,303700101,303700102,303700103,0,0,0,0,0,303700101,0,0,0,0,0,"地狱犬:必杀技能",1001
3037002,"",0,0,3.5,303700201,0,0,0,0,0,0,0,0,0,0,0,0,0,"地狱犬:skill",1001
3038001,"",1,0,3.0,303800101,0,0,0,0,0,0,0,0,0,0,0,0,0,"阿尔玛：主动技能",1001
3038002,"",0,0,1.5,303800201,303800202,0,0,0,0,0,0,303800201,0,0,0,0,0,"阿尔玛：取出锤头对敌人造成伤害",1001
3038003,"",1,0,1.5,303800301,303800302,303800303,0,0,0,0,0,303800301,303800301,0,0,0,0,"阿尔玛：射出分机对敌人造成伤害",1001
3038004,"",0,0,1.5,303800401,303800402,303800403,0,0,0,0,0,303800401,303800401,0,0,0,0,"阿尔玛：觉醒",1001
3038011,"",1,0,3.0,303801101,0,0,0,0,0,0,0,0,0,0,0,0,0,"阿尔玛：主动技能",1001
3038012,"",0,0,1.5,303801201,303801202,0,0,0,0,0,0,303801201,0,0,0,0,0,"阿尔玛：取出锤头对敌人造成伤害",1001
3038013,"",1,0,1.5,303800301,303800302,303800303,0,0,0,0,0,303800301,303800301,0,0,0,0,"阿尔玛：射出分机对敌人造成伤害",1001
3038014,"",0,0,1.5,303800401,303800402,303800403,0,0,0,0,0,303800401,303800401,0,0,0,0,"阿尔玛：觉醒",1001
3039001,"",1,0,2.0,303900101,303900102,303900103,303900104,0,0,0,0,303900101,303900102,0,0,0,0,"独眼巨人：必杀技能",1001
3039002,"",0,0,2.0,303900201,303900202,303900203,303900204,0,0,0,0,303900201,303900202,303900203,0,0,0,"独眼巨人：skill1 对物理攻击力高的敌人造成高比例伤害",1001
3039011,"",1,0,2.0,303901101,303901102,303901103,303901104,0,0,0,0,303901101,303901102,0,0,0,0,"独眼巨人：skill0必杀技能",1001
3039012,"",0,0,2.0,303901201,303901202,303901203,303901204,0,0,0,0,303901201,303901202,303901203,0,0,0,"独眼巨人：skill1 对物理攻击力高的敌人造成高比例伤害",1001
3040001,"",1,0,2.0,304000101,304000102,0,0,0,0,0,0,304000101,0,0,0,0,0,"梦魇skill1",1001
3040002,"",0,0,2.0,304000201,304000202,304000203,0,0,0,0,0,304000201,304000202,0,0,0,0,"梦魇skill2",1001
3041001,"",0,0,2.5,304100101,0,0,0,0,0,0,0,0,0,0,0,0,0,"泰坦海龟：skill0必杀技能",1001
3041002,"",0,0,2.5,304100201,304100202,304100203,0,0,0,0,0,0,0,0,0,0,0,"泰坦海龟：skill1",1001
3042001,"",1,0,0.0,304200101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
3042002,"",1,0,1.5,304200201,304200202,0,0,0,0,0,0,304200201,0,0,0,0,0,sample,1001
3042003,"",1,0,1.5,304200301,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
3042004,"",1,0,0.0,304200401,304200402,304200403,0,0,0,0,0,304200401,304200401,0,0,0,0,sample,1001
3042011,"",1,0,0.0,304201101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
3042012,"",1,0,1.5,304201201,304201202,0,0,0,0,0,0,304201201,0,0,0,0,0,sample,1001
3042013,"",1,0,1.5,304201301,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
3042014,"",1,0,0.0,304201401,304201402,304201403,0,0,0,0,0,304201401,304201401,0,0,0,0,sample,1001
3043001,"",1,0,0.0,304300101,0,0,0,0,0,0,0,0,0,0,0,0,0,"腾特帕斯必杀技能",1001
3043002,"",2,0,1.5,304300201,304300202,304300203,304300204,0,0,0,0,304300201,304300201,304300201,0,0,0,"腾特帕斯墨爆弾",1001
3043003,"",1,0,1.5,304300301,304300302,0,0,0,0,0,0,0,0,0,0,0,0,"腾特帕斯韧鱼1",1001
3043004,"",1,0,0.0,304300401,304300402,304300403,304300404,0,0,0,0,0,0,0,0,0,0,"腾特帕斯觉醒",1001
3043005,"",1,0,1.5,304300501,0,0,0,0,0,0,0,0,0,0,0,0,0,"腾特帕斯普通攻击",1001
3043006,"",1,0,1.5,304300601,304300602,0,0,0,0,0,0,0,0,0,0,0,0,"腾特帕斯韧鱼2",1001
3043007,"",1,0,1.5,304300701,304300702,0,0,0,0,0,0,0,0,0,0,0,0,"腾特帕斯韧鱼3",1001
3043008,"",1,0,1.5,304300801,304300802,0,0,0,0,0,0,0,0,0,0,0,0,"腾特帕斯韧鱼4",1001
3043009,"",1,0,1.5,304300901,304300902,0,0,0,0,0,0,0,0,0,0,0,0,"腾特帕斯韧鱼5",1001
3044001,"",1,0,0.0,304400101,0,0,0,0,0,0,0,0,0,0,0,0,0,"岛鲸必杀技能",1001
3044002,"",2,0,1.5,304400201,304400202,304400203,0,0,0,0,0,0,0,0,0,0,0,"岛鲸skill1",1001
3044003,"",1,0,6.0,304400301,304400302,0,0,0,0,0,0,304400301,0,0,0,0,0,"岛鲸skill2",1001
3044004,"",1,0,0.0,304400401,304400402,304400403,304400404,0,0,0,0,0,0,0,0,0,0,"岛鲸觉醒",1001
3045001,"",0,0,1.5,304500101,304500102,304500103,304500104,304500105,0,0,0,304500101,0,0,0,0,0,"忍者锹形虫skill0",1001
3045002,"",0,0,1.5,304500201,304500202,304500203,0,0,0,0,0,0,0,304500202,0,0,0,"忍者锹形虫skill1",1001
3046001,"",1,0,1.5,304600101,0,0,0,0,0,0,0,0,0,0,0,0,0,"莱莱skill0",1001
3046002,"",1,0,1.5,304600201,0,0,0,0,0,0,0,0,0,0,0,0,0,"莱莱skill1",1001
3047001,"",1,0,2.7,304700101,304700102,304700103,0,0,0,0,0,304700101,304700101,0,0,0,0,"生灵铠甲必杀技能",1001
3047002,"",1,0,2.2,304700203,304700204,304700201,304700202,0,0,0,0,0,0,0,0,0,0,"生灵铠甲skill1",1001
3047003,"",1,0,3.5,304700301,0,0,0,0,0,0,0,304700301,0,0,0,0,0,"生灵铠甲skill2",1001
3047004,"",1,0,2.7,304700401,304700402,304700403,0,0,0,0,0,0,0,0,0,0,0,"生灵铠甲觉醒",1001
3047041,"",0,0,2.7,304704101,304704102,0,0,0,0,0,0,304704101,0,0,0,0,0,"塔生灵铠甲必杀技能",1001
3047042,"",0,0,2.2,304704201,304704202,304704203,304704204,0,0,0,0,0,0,0,0,0,0,"塔生灵铠甲skill1",1001
3047043,"",0,0,3.5,304704301,304704302,0,0,0,0,0,0,0,0,0,0,0,0,"塔生灵铠甲skill2",1001
3047044,"",0,0,2.7,304704401,304704402,304704403,0,0,0,0,0,0,0,0,0,0,0,"塔生灵铠甲觉醒",1001
