action_id,class_id,action_type,action_detail_1,action_detail_2,action_detail_3,action_value_1,action_value_2,action_value_3,action_value_4,action_value_5,action_value_6,action_value_7,target_assignment,target_area,target_range,target_type,target_number,target_count,description,level_up_disp
308600501,1,15,2,610051701,1,0.0,0.0,0.0,0.0,1.0,600.0,600.0,2,1,-1,7,0,1,"召唤",""
308600502,1,15,2,610051702,1,0.0,0.0,0.0,0.0,1.0,400.0,400.0,2,1,-1,7,0,1,"召唤",""
308600503,1,15,2,610051703,1,0.0,0.0,0.0,0.0,1.0,-450.0,-450.0,2,1,-1,7,0,1,"召唤",""
308600504,1,15,2,610051704,1,0.0,0.0,0.0,0.0,1.0,-350.0,-350.0,2,1,-1,7,0,1,"召唤",""
308600505,1,3,3,0,0,200.0,0.0,1000.0,0.0,0.0,0.0,0.0,1,2,2160,3,0,99,"击退",""
308600601,1,17,7,0,0,100.0,0.0,90.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,"开局发动",""
308600602,1,35,1,0,0,99.0,58.0,99.0,70.0,0.0,0.0,0.0,2,3,2160,7,0,1,"赋予自身印记",""
308600701,1,63,308600702,0,308600703,6.0,0.5,20000.0,0.0,0.0,0.0,0.0,2,3,2160,7,0,1,"累积伤害触发机关",""
308600702,1,35,1,0,0,99.0,58.0,99.0,5.0,0.0,0.0,0.0,2,3,2160,7,0,1,"赋予自身印记",""
308600703,1,35,1,0,0,99.0,58.0,99.0,-30.0,0.0,0.0,0.0,2,3,2160,7,0,1,"赋予自身印记",""
308600704,1,10,21,1,0,2.0,100.0,0.0,6.0,0.0,0.0,2.0,2,3,-1,7,0,1,"使自身减益",""
308600705,1,10,41,1,0,2.0,100.0,0.0,6.0,0.0,0.0,2.0,2,3,-1,7,0,1,"使自身减益",""
308600801,1,63,308600802,0,308600803,6.0,0.5,150000.0,0.0,0.0,0.0,0.0,2,3,2160,7,0,1,"累积伤害触发机关",""
308600802,1,35,1,0,0,99.0,58.0,99.0,5.0,0.0,0.0,0.0,2,3,2160,7,0,1,"赋予自身印记",""
308600803,1,35,1,0,0,99.0,58.0,99.0,-30.0,0.0,0.0,0.0,2,3,2160,7,0,1,"赋予自身印记",""
308600804,1,10,21,1,0,2.0,100.0,0.0,6.0,0.0,0.0,2.0,2,3,-1,7,0,1,"使自身减益",""
308600805,1,10,41,1,0,2.0,100.0,0.0,6.0,0.0,0.0,2.0,2,3,-1,7,0,1,"使自身减益",""
308601101,1,46,1,1,0,8.0,0.3,0.0,0.0,0.0,0.0,0.0,1,1,2160,3,0,99,"类龙生物·必杀技能",""
308601102,1,26,308601101,1,0,258.0,0.15,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"类龙生物·必杀技能",""
308601301,1,46,1,1,0,8.5,0.25,0.0,0.0,0.0,0.0,0.0,1,3,2160,3,0,3,"伤害",""
308601701,1,63,308600702,0,308600703,6.0,0.5,7500.0,0.0,0.0,0.0,0.0,2,3,2160,7,0,1,"累积伤害触发机关",""
308602301,1,46,1,1,0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2160,3,0,3,"伤害",""
308602302,1,8,7,0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1,3,2160,3,0,3,"眩晕",""
308606101,1,46,1,1,0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2160,3,0,99,"类龙生物 必杀技能",""
308606102,1,26,308606101,1,0,258.0,0.25,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"类龙生物 必杀技能",""
308606103,1,35,1,0,0,99.0,58.0,99.0,-60.0,0.0,0.0,0.0,2,3,2160,7,0,1,"消除自身的印记",""
308606104,1,28,658,0,0,1.0,2.0,60.0,0.0,0.0,0.0,0.0,2,3,2160,7,0,1,"印记60以上时出现特效分支",""
308606201,1,63,308606202,0,308606203,6.0,0.5,250000.0,0.0,0.0,0.0,0.0,2,3,2160,7,0,1,"累积伤害触发机关",""
308606202,1,35,1,0,0,99.0,58.0,99.0,5.0,0.0,0.0,0.0,2,3,2160,7,0,1,"赋予自身印记",""
308606203,1,35,1,0,0,99.0,58.0,99.0,-30.0,0.0,0.0,0.0,2,3,2160,7,0,1,"赋予自身印记",""
308606204,1,10,21,1,0,2.0,200.0,0.0,6.0,0.0,0.0,2.0,2,3,-1,7,0,1,"使自身减益",""
308606205,1,10,41,1,0,2.0,200.0,0.0,6.0,0.0,0.0,2.0,2,3,-1,7,0,1,"使自身减益",""
308606301,1,46,1,1,0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2160,3,0,3,"伤害",""
308606302,1,8,7,0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1,3,2160,3,0,3,"眩晕",""
308606401,1,17,3,0,0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,"觉醒",""
308606402,1,10,10,1,0,2.0,10.0,0.0,90.0,0.0,0.0,2.0,2,3,-1,7,0,1,"觉醒",""
308606403,1,10,20,1,0,2.0,25.0,0.0,90.0,0.0,0.0,2.0,2,3,-1,7,0,1,"觉醒",""
308606404,1,10,40,1,0,2.0,25.0,0.0,90.0,0.0,0.0,2.0,2,3,-1,7,0,1,"觉醒",""
308606501,1,17,7,0,0,100.0,0.0,90.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,"开局发动",""
308606502,1,35,1,0,0,99.0,58.0,99.0,70.0,0.0,0.0,0.0,2,3,2160,7,0,1,"赋予自身印记",""
309000101,1,46,1,2,0,10.0,0.15,0.0,0.0,0.0,0.0,0.0,1,3,3000,3,0,99,"",""
309000102,1,10,11,1,0,2.0,30.0,0.05,15.0,0.0,0.0,0.0,1,3,3000,1,0,99,"",""
309000103,1,10,31,1,0,2.0,30.0,0.05,15.0,0.0,0.0,0.0,1,3,3000,1,0,99,"",""
309000201,1,1,2,0,0,20.0,1.1,1.0,0.0,0.0,0.0,0.0,1,3,3000,3,0,99,"",""
309000301,1,1,1,0,0,20.0,1.1,1.0,0.0,0.0,0.0,0.0,1,3,3000,3,0,1,"",""
309000401,1,17,7,0,0,100.0,0.0,90.0,0.0,0.0,0.0,0.0,2,3,0,7,0,1,"",""
309000402,1,73,3,0,0,100000.0,0.0,90.0,0.0,850000.0,0.0,0.0,2,3,0,7,0,1,"",""
309001101,1,46,1,2,0,10.0,0.15,0.0,0.0,0.0,0.0,0.0,1,3,3000,3,0,99,"",""
309001102,1,10,11,1,0,2.0,30.0,0.05,15.0,0.0,0.0,0.0,1,3,3000,1,0,99,"",""
309001103,1,10,31,1,0,2.0,30.0,0.05,15.0,0.0,0.0,0.0,1,3,3000,1,0,99,"",""
309001201,1,1,2,0,0,20.0,1.1,1.0,0.0,0.0,0.0,0.0,1,3,3000,3,0,99,"",""
309001202,1,8,7,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,3,3000,3,0,99,"",""
309001301,1,1,1,0,0,20.0,1.1,1.0,0.0,0.0,0.0,0.0,1,3,3000,3,0,1,"",""
309001401,1,17,7,0,0,100.0,0.0,90.0,0.0,0.0,0.0,0.0,2,3,0,7,0,1,"",""
309001402,1,73,3,0,0,100000.0,0.0,90.0,0.0,850000.0,0.0,0.0,2,3,0,7,0,1,"",""
309100101,1,1,1,0,0,18.0,1.5,1.5,0.0,0.0,0.0,0.0,1,3,3000,3,0,99,"",""
309100102,1,10,21,1,0,2.0,50.0,0.0,10.0,0.0,0.0,0.0,1,3,3000,1,0,0,"",""
309100103,1,8,1,0,0,0.3,0.0,10.0,0.0,0.0,0.0,0.0,1,3,3000,1,0,0,"",""
309100201,1,7,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3000,3,2,1,"",""
309100202,1,1,1,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,2,100,1,0,99,"",""
309100203,1,8,5,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,2,100,1,0,0,"",""
309100301,1,1,1,0,0,18.0,1.2,1.2,0.0,0.0,0.0,0.0,1,1,3000,3,0,1,"",""
309100302,1,1,1,0,0,18.0,1.2,1.2,0.0,0.0,0.0,0.0,1,1,3000,3,1,1,"",""
309200101,1,1,1,0,0,3.0,3.0,1.0,0.02,0.0,0.0,0.0,1,1,400,3,0,4,"",""
309200102,1,16,2,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,"",""
309200103,1,8,1,0,0,0.5,0.0,12.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,"",""
309200201,1,1,1,0,0,3.0,1.0,1.0,0.01,0.0,0.0,0.0,1,1,3000,3,0,3,"",""
309200202,1,8,2,0,0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,2,3,-1,7,0,3,"",""
309200301,1,1,1,0,0,3.0,3.0,1.0,0.015,0.0,0.0,0.0,1,1,3000,3,0,1,"",""
309200401,1,17,7,0,0,100.0,0.0,90.0,0.0,0.0,0.0,0.0,2,3,0,7,0,1,"",""
309200402,1,73,3,0,0,100000.0,0.0,90.0,0.0,850000.0,0.0,0.0,2,3,0,7,0,1,"",""
309201101,1,1,1,0,0,3.0,3.0,1.0,0.02,0.0,0.0,0.0,1,1,400,3,0,4,"",""
309201102,1,16,2,0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,"",""
309201103,1,8,1,0,0,0.5,0.0,12.0,0.0,0.0,0.0,0.0,1,1,0,1,0,0,"",""
309201201,1,1,1,0,0,3.0,1.0,1.0,0.01,0.0,0.0,0.0,1,1,3000,3,0,3,"",""
309201202,1,8,2,0,0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,2,3,-1,7,0,3,"",""
309201203,1,10,11,1,1,2.0,0.0,0.3,12.0,0.0,0.0,0.0,1,1,3000,3,0,1,"",""
309201204,1,10,31,1,1,2.0,0.0,0.4,12.0,0.0,0.0,0.0,1,1,3000,3,0,1,"",""
309201301,1,1,1,0,0,3.0,3.0,1.0,0.015,0.0,0.0,0.0,1,1,3000,3,0,1,"",""
309201401,1,17,7,0,0,100.0,0.0,90.0,0.0,0.0,0.0,0.0,2,3,0,7,0,1,"",""
309201402,1,73,3,0,0,100000.0,0.0,90.0,0.0,850000.0,0.0,0.0,2,3,0,7,0,1,"",""
309300101,1,30,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,3000,18,0,99,"",""
309300102,1,46,1,1,0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1,3,3000,3,0,99,"",""
309300103,1,69,208700,0,0,8.0,0.0,0.0,64.0,0.0,0.0,0.0,1,3,-1,1,0,0,"",""
309300104,1,10,61,0,0,2.0,100.0,0.0,8.0,0.0,0.0,0.0,1,1,-1,1,0,0,"",""
309300105,1,10,71,0,0,2.0,100.0,0.0,8.0,0.0,0.0,0.0,1,1,-1,1,0,0,"",""
309300106,1,23,940,309300103,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,3000,3,0,99,"",""
309300107,1,10,21,0,0,2.0,100.0,0.0,4.0,0.0,0.0,0.0,2,3,-1,7,0,1,"",""
309300201,1,7,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,1,"",""
309300202,1,46,1,1,0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1,1,400,1,0,99,"",""
309300203,1,10,10,1,0,2.0,8.0,0.0,10.0,0.0,0.0,1.0,2,3,-1,7,0,1,"",""
309300301,1,7,3,0,0,675.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3000,11,0,1,"",""
309300302,1,38,11,2,0,90.0,0.0,15.0,0.0,140.0,0.0,0.0,1,2,3000,11,0,99,"",""
309300303,1,7,3,0,0,675.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3000,11,0,1,"",""
309300304,1,38,81,2,0,100.0,0.0,15.0,0.0,140.0,0.0,0.0,1,2,3000,11,0,99,"",""
309300305,1,7,3,0,0,675.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3000,11,0,1,"",""
309300306,1,38,61,2,0,100.0,0.0,15.0,0.0,140.0,0.0,0.0,1,2,3000,11,0,99,"",""
309300401,1,17,3,0,1,100.0,0.0,50.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,"",""
309300402,1,10,10,1,0,2.0,10.0,0.0,90.0,0.0,0.0,2.0,2,3,-1,7,0,1,"",""
309300501,1,1,1,0,0,45.0,45.0,6.0,0.0,0.0,0.0,0.0,1,3,3000,3,0,1,"",""
309300502,1,3,3,0,0,800.0,0.0,5000.0,0.0,0.0,0.0,0.0,1,3,3000,3,0,1,"",""
309300503,1,8,7,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,3,3000,3,0,1,"",""
309301101,1,30,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,3000,18,0,99,"",""
309301102,1,46,1,1,0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1,3,3000,3,0,99,"",""
309301103,1,69,208700,0,0,8.0,0.0,0.0,64.0,0.0,0.0,0.0,1,3,-1,1,0,0,"",""
309301104,1,10,61,0,0,2.0,100.0,0.0,8.0,0.0,0.0,0.0,1,1,-1,1,0,0,"",""
309301105,1,10,71,0,0,2.0,100.0,0.0,8.0,0.0,0.0,0.0,1,1,-1,1,0,0,"",""
309301106,1,23,935,309301103,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,3000,3,0,99,"",""
309301107,1,10,21,0,0,2.0,100.0,0.0,4.0,0.0,0.0,0.0,2,3,-1,7,0,1,"",""
309301401,1,17,3,0,1,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,"",""
309400101,1,46,1,1,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,3000,3,0,99,"【必杀技能】比例物理伤害40%",""
309400201,1,7,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,1,"锁定最前方前卫为目标",""
309400202,1,46,1,1,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,100,1,0,99,"对范围内造成物理伤害（中）",""
309400301,1,46,1,1,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,3000,3,0,1,"普通攻击",""
309400401,1,17,3,0,0,100.0,0.0,40.0,0.0,0.0,0.0,0.0,1,3,0,7,0,1,"awake：触发机关设定",""
309400402,1,8,2,0,0,1.32,0.0,90.0,0.0,0.0,0.0,0.0,2,3,0,7,0,1,"awake：速度提升32%",""
309500101,1,46,1,2,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,3000,3,0,99,"【必杀技能】比例魔法伤害40%",""
309500102,1,10,11,1,0,2.0,20.0,0.0,10.0,0.0,0.0,0.0,1,3,3000,1,0,99,"【必杀技能】敌方全体物攻下降",""
309500103,1,10,31,1,0,2.0,20.0,0.0,10.0,0.0,0.0,0.0,1,3,3000,1,0,99,"【必杀技能】敌方全体魔攻下降",""
309500201,1,1,2,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,3,3000,8,0,1,"随机魔法伤害",""
309500202,1,9,3,0,0,100.0,0.0,3.0,0.0,0.0,0.0,0.0,1,3,-1,1,0,1,"赋予异常状态",""
309500203,1,8,3,0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1,3,-1,1,0,1,"赋予异常状态",""
309500204,1,16,2,0,0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,-1,1,0,1,"赋予异常状态",""
309500301,1,1,2,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3,3000,3,0,1,"普通攻击",""
309500401,1,17,3,0,0,100.0,0.0,40.0,0.0,0.0,0.0,0.0,1,3,0,7,0,1,"awake：触发机关设定",""
309500402,1,8,2,0,0,1.32,0.0,90.0,0.0,0.0,0.0,2.0,2,3,0,7,0,1,"awake：加速",""
309600101,1,7,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,1,"【必杀技能】锁定最前方前卫为目标",""
309600102,1,46,1,1,0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,550,1,0,99,"【必杀技能】范围内比例物理伤害40%",""
309600103,1,1,1,0,0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1,1,3000,1,0,1,"【必杀技能】对单体造成物理伤害（中）",""
309600201,1,7,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,1,"锁定最前方前卫为目标",""
309600202,1,46,1,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,100,1,0,99,"对范围内造成比例物理伤害10%",""
309600301,1,1,1,0,0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,1,3,3000,3,0,1,"普通攻击",""
309600401,1,17,3,0,0,100.0,0.0,40.0,0.0,0.0,0.0,0.0,1,3,0,7,0,1,"awake：触发机关设定",""
309600402,1,10,20,1,0,2.0,15.0,0.0,90.0,0.0,0.0,2.0,2,3,0,7,0,1,"awake：防御提升",""
309600403,1,10,40,1,0,2.0,15.0,0.0,90.0,0.0,0.0,2.0,2,3,0,7,0,1,"awake：魔防提升",""
309600501,1,17,9,0,0,100.0,0.0,15.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"【击破】触发机关",""
309600502,1,10,21,2,0,2.0,15.0,0.0,15.0,0.0,0.0,2.0,2,3,-1,7,0,1,"【击破】自身物理防御力下降（大）",""
309600503,1,10,41,2,0,2.0,15.0,0.0,15.0,0.0,0.0,2.0,2,3,-1,7,0,1,"【击破】自身魔法防御力下降（大）",""
309600601,1,17,9,0,0,100.0,0.0,15.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"【击破】触发机关",""
309600602,1,10,11,2,0,2.0,30.0,0.0,15.0,0.0,0.0,2.0,2,3,-1,7,0,1,"【击破】自身物理攻击力下降（大）",""
309600701,1,17,9,0,0,100.0,0.0,15.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"【击破】触发机关",""
309600702,1,10,21,2,0,2.0,15.0,0.0,15.0,0.0,0.0,2.0,2,3,-1,7,0,1,"【击破】自身物理防御力下降",""
309600703,1,10,41,2,0,2.0,15.0,0.0,15.0,0.0,0.0,2.0,2,3,-1,7,0,1,"【击破】自身魔法防御力下降",""
309700101,1,10,20,1,0,2.0,150.0,0.0,8.0,0.0,0.0,2.0,2,3,-1,7,0,1,"【必杀技能】自身物理防御力提升（大）",""
309700102,1,10,40,1,0,2.0,150.0,0.0,8.0,0.0,0.0,2.0,2,3,-1,7,0,1,"【必杀技能】自身魔法防御力提升（大）",""
309700201,1,7,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,1,"锁定最前方前卫为目标",""
309700202,1,1,2,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2,300,1,0,99,"对范围内造成物理伤害（中）",""
309700203,1,10,20,1,0,2.0,10.0,0.0,10.0,0.0,0.0,2.0,2,3,-1,7,0,1,"【必杀技能】自身物理防御力提升（大）",""
309700204,1,10,40,1,0,2.0,10.0,0.0,10.0,0.0,0.0,2.0,2,3,-1,7,0,1,"【必杀技能】自身魔法防御力提升（大）",""
309700301,1,1,2,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3,3000,3,0,1,"普通攻击",""
309700401,1,17,3,0,0,100.0,0.0,40.0,0.0,0.0,0.0,0.0,1,3,0,7,0,1,"awake：触发机关设定",""
309700402,1,10,20,1,0,2.0,10.0,0.0,90.0,0.0,0.0,2.0,2,3,-1,7,0,1,"【必杀技能】自身物理防御力提升（大）",""
309700403,1,10,40,1,0,2.0,10.0,0.0,90.0,0.0,0.0,2.0,2,3,-1,7,0,1,"【必杀技能】自身魔法防御力提升（大）",""
309800101,1,46,2,1,0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2160,3,0,99,"",""
309800201,1,1,3,1,0,80.0,80.0,8.0,0.0,0.0,0.0,1.0,1,1,2160,3,0,1,"",""
309800202,1,7,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2160,3,0,1,"",""
309800203,1,1,2,0,0,20.0,20.0,1.8,0.0,0.0,0.0,0.0,1,1,200,3,0,99,"",""
309800204,1,8,10,1,0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,1,1,3000,3,0,99,"",""
309800301,1,1,3,0,0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,1,1,2160,3,0,99,"",""
309800302,1,1,2,0,0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,1,1,2160,3,0,99,"",""
309800401,2,38,21,1,3,0.6,0.6,16.0,0.0,400.0,0.0,0.0,1,1,2160,4,0,1,"",""
309800402,2,38,41,1,0,0.6,0.6,16.0,0.0,400.0,0.0,0.0,1,1,2160,4,0,1,"",""
309800403,2,7,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2160,4,0,1,"",""
309800404,2,1,2,0,0,9.0,9.0,0.6,0.0,0.0,0.0,0.0,1,2,344,3,0,99,"",""
309800405,2,9,5,0,0,200.0,0.0,7.5,0.0,50.0,0.0,0.0,1,2,344,3,0,99,"",""
309800501,2,17,3,0,0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,2,3,0,7,0,1,"",""
309800502,2,8,2,0,0,1.2,0.0,90.0,0.0,0.0,0.0,2.0,2,3,0,7,0,1,"",""
309800503,2,10,40,1,0,2.0,25.0,0.0,90.0,0.0,0.0,2.0,2,3,0,7,0,1,"",""
309800504,2,22,1,30980302,0,180.0,-1.0,1.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
309800601,2,21,1,0,0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"一定时间变为无敌状态",""
309900101,1,1,2,0,0,13.5,13.5,1.08,0.0,0.0,0.0,0.0,1,3,3000,3,0,99,"对敌方全体造成魔法伤害（大）",""
309900102,1,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,3000,18,0,99,"使我方所有召唤体即死",""
309900103,1,30,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,3000,18,0,99,"使敌方所有召唤体即死",""
309900201,1,46,2,1,0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,650,3,0,99,"对前方650范围造成残余生命值的5成魔法伤害",""
309900202,1,3,1,0,0,140.0,0.0,2100.0,450.0,0.0,0.0,0.0,1,1,3000,3,0,99,"纵向击退",""
309900203,1,3,3,0,0,1000.0,0.0,1050.0,0.0,0.0,0.0,0.0,1,1,3000,1,0,0,"横向击退",""
309900204,1,15,2,710000003,1,0.0,0.0,-2.0,0.0,1.0,460.0,460.0,2,1,0,7,0,1,"召唤",""
309900205,1,15,2,710000004,1,0.0,0.0,2.0,0.0,1.0,280.0,280.0,2,1,0,7,0,1,"召唤",""
309900301,1,7,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,3000,3,1,0,"锁定最前方角色为目标",""
309900302,1,1,1,0,0,6.8,6.8,0.54,0.0,0.0,0.0,0.0,1,2,100,1,0,99,"对前后100的目标造成物理伤害（中）",""
309900303,1,8,3,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2,100,1,0,99,"对同样范围造成眩晕",""
309900304,1,9,4,0,0,115.0,6.0,9.0,0.0,0.0,0.0,0.0,1,2,100,1,0,99,"对同样范围造成猛毒",""
309900401,1,17,3,0,0,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,"觉醒触发开关60%",""
309900402,1,8,2,0,0,1.43,0.0,90.0,0.0,0.0,0.0,2.0,2,3,-1,7,0,1,"加速43%",""
309900403,1,10,30,1,0,2.0,15.0,0.0,90.0,0.0,0.0,2.0,2,3,-1,7,0,1,"魔攻增益15%",""
309900404,1,22,1,30990002,0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"行动模式变更",""
310000101,1,46,1,1,0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1,3,3000,3,0,99,"",""
310000102,1,3,1,0,0,800.0,0.0,1200.0,1200.0,0.0,0.0,1.0,1,1,-1,3,0,1,"",""
310000103,1,8,7,0,0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1,1,-1,1,0,1,"",""
310000104,1,3,3,0,0,2160.0,0.0,1200.0,0.0,0.0,0.0,1.0,1,1,-1,3,0,1,"",""
310000105,1,1,1,0,0,60.0,90.0,4.0,0.001,0.0,0.0,0.0,1,1,-1,3,0,1,"",""
310000106,1,3,3,0,0,300.0,0.0,3000.0,0.0,0.0,0.0,1.0,1,1,-1,3,0,99,"",""
310000107,1,10,21,1,0,2.0,10.0,0.0,90.0,0.0,0.0,2.0,2,3,-1,7,0,1,"",""
310000201,1,46,1,2,0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1,1,2160,16,0,1,"",""
310000202,1,16,2,0,0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,-1,1,0,1,"",""
310000203,1,26,310000201,1,0,7.0,0.005,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
310000301,1,16,1,0,0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,-1,7,0,1,"",""
310000302,1,8,2,0,0,10.0,0.0,8.0,0.0,0.0,0.0,1.0,2,2,-1,7,0,1,"",""
310000401,1,17,3,0,0,100.0,0.0,55.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,"awake：触发机关设定",""
310000402,1,10,10,1,0,2.0,75.0,0.0,90.0,0.0,0.0,2.0,2,3,-1,7,0,1,"awake：自身的物理攻击提升",""
310000403,1,10,21,1,0,2.0,30.0,0.0,90.0,0.0,0.0,2.0,2,3,-1,7,0,1,"awake：自身的物理防御下降（特大）",""
310000404,1,5,9,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2160,7,0,1,"",""
310000501,1,7,3,0,0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3000,11,0,1,"",""
310000502,1,38,21,2,0,10.0,0.0,7.0,0.0,270.0,0.0,0.0,1,1,2160,11,0,0,"使领域内的敌人的物理防御力下降{0}","物理防御力下降+{0}"
310000503,1,1,1,0,0,10.0,1.0,0.25,0.005,0.0,0.0,0.0,1,1,-1,3,0,99,"",""
310000504,1,10,41,1,0,2.0,85.0,0.0,6.0,0.0,0.0,2.0,2,3,-1,7,0,1,"awake：自身的物理防御下降（特大）",""
310000601,1,46,1,2,0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1,1,2160,16,0,2,"",""
310000602,1,16,2,0,0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,-1,1,0,1,"",""
310000603,1,26,310000601,1,0,7.0,0.004,0.0,0.0,0.0,0.0,0.0,2,1,0,7,0,1,"",""
310001101,1,46,1,1,0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1,3,3000,3,0,99,"",""
310001102,1,3,1,0,0,800.0,0.0,1200.0,1200.0,0.0,0.0,1.0,1,1,-1,3,0,1,"",""
310001103,1,8,7,0,0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1,1,-1,1,0,1,"",""
310001104,1,3,3,0,0,2160.0,0.0,1200.0,0.0,0.0,0.0,1.0,1,1,-1,3,0,1,"",""
310001105,1,1,1,0,0,60.0,90.0,4.5,0.001,0.0,0.0,0.0,1,1,-1,3,0,1,"",""
310001106,1,3,3,0,0,300.0,0.0,3000.0,0.0,0.0,0.0,1.0,1,1,-1,3,0,99,"",""
310001107,1,10,21,1,0,2.0,50.0,0.0,90.0,0.0,0.0,2.0,2,3,-1,7,0,1,"",""
310001201,1,46,1,2,0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1,1,2160,16,0,1,"",""
