unit_id,promotion_level,equip_slot_1,equip_slot_2,equip_slot_3,equip_slot_4,equip_slot_5,equip_slot_6
110301,16,105017,105016,105346,105345,105586,105585
110301,17,106011,105017,105347,105346,105587,105586
110301,18,106012,106011,106341,105347,106581,105587
110301,19,106013,106012,106342,106341,106582,106581
110301,20,999999,106013,999999,106342,106583,106582
110401,1,101011,101011,101281,101401,101011,101551
110401,2,102041,102011,102281,102493,101011,101551
110401,3,103011,102041,102282,102401,102011,102551
110401,4,103041,103011,103281,103551,102041,102552
110401,5,103042,103041,103282,103401,103011,103551
110401,6,104041,103042,103283,103401,103041,103552
110401,7,104042,104041,104281,103583,103042,103552
110401,8,104043,104042,104282,104041,104551,103553
110401,9,104044,104043,104313,104042,104552,104551
110401,10,105041,104044,104344,104043,104554,104552
110401,11,105042,105041,105281,104044,105551,104553
110401,12,105043,105042,105282,105041,105552,105551
110401,13,105044,105043,105283,105042,105553,105552
110401,14,105045,105044,105284,105043,105554,105553
110401,15,105046,105045,105285,105044,105555,105554
110401,16,105047,105046,105286,105045,105556,105555
110401,17,106041,105047,105287,105046,105557,105556
110401,18,106042,106041,106341,105047,106551,105557
110401,19,106043,106042,106342,106041,106552,106551
110401,20,999999,106043,999999,106042,106553,106552
110501,1,101101,101071,101281,101431,101071,101551
110501,2,102101,102071,102341,102431,101551,101551
110501,3,103071,102101,102342,102432,102551,102551
110501,4,103101,103071,103341,103431,102552,102552
110501,5,103072,103101,103342,103432,103551,103551
110501,6,104101,103072,103343,103432,103342,103582
110501,7,104102,104101,104341,103553,103072,103552
110501,8,104103,104102,104342,104101,104551,103553
110501,9,104104,104103,104343,104102,104552,104551
110501,10,105101,104104,104344,104103,104554,104552
110501,11,105102,105101,105341,104104,105551,104553
110501,12,105103,105102,105282,105101,105552,105551
110501,13,105104,105103,105343,105102,105553,105552
110501,14,105105,105104,105344,105103,105554,105553
110501,15,105106,105105,105345,105104,105555,105554
110501,16,105107,105106,105286,105105,105556,105555
110501,17,106101,105107,105347,105106,105557,105556
110501,18,106102,106101,106341,105107,106551,105557
110501,19,106103,106102,106342,106101,106552,106551
110501,20,999999,106103,999999,106102,106553,106552
110601,1,101251,101251,101371,101521,101611,101611
110601,2,102222,102221,102371,102461,101611,101611
110601,3,103221,102222,102372,102521,102611,102611
110601,4,103252,103221,103521,103521,102613,102613
110601,5,103222,103252,103371,103522,103611,103611
110601,6,104221,103222,103372,103522,103371,103613
110601,7,104222,104221,104371,103614,103222,103613
110601,8,104223,104222,104522,104221,104611,103614
110601,9,104224,104223,104523,104222,104612,104611
110601,10,105221,104224,104463,104223,104613,104612
110601,11,105222,105221,105521,104224,105611,104613
110601,12,105223,105222,105372,105221,105612,105611
110601,13,105224,105223,105373,105222,105613,105612
110601,14,105225,105224,105523,105223,105614,105613
110601,15,105226,105225,105375,105224,105615,105614
110601,16,105227,105226,105376,105225,105616,105615
110601,17,106221,105227,105377,105226,105617,105616
110601,18,106222,106221,106371,105227,106611,105617
110601,19,106223,106222,106372,106221,106612,106611
110601,20,999999,106223,999999,106222,106613,106612
110701,1,101131,101131,101281,101551,101131,101551
110701,2,102131,102071,102341,102551,101131,101551
110701,3,103071,102131,102342,102552,102071,102551
110701,4,103131,103071,103341,103551,102131,102552
110701,5,103132,103131,103342,103552,103071,103551
110701,6,104131,103132,103343,103552,103131,103552
110701,7,104132,104131,104341,103553,103553,103582
110701,8,104133,104132,104342,104131,104551,103553
110701,9,104134,104133,104343,104132,104552,104551
110701,10,105131,104134,104344,104133,104554,104552
110701,11,105132,105131,105281,104134,105551,104553
110701,12,105133,105132,105282,105131,105552,105551
110701,13,105134,105133,105343,105132,105553,105552
110701,14,105135,105134,105344,105133,105554,105553
110701,15,105136,105135,105345,105134,105555,105554
110701,16,105137,105136,105346,105135,105556,105555
110701,17,106131,105137,105347,105136,105557,105556
110701,18,106132,106131,106341,105137,106551,105557
110701,19,106133,106132,106342,106131,106552,106551
110701,20,999999,106133,999999,106132,106553,106552
110801,1,101071,101071,101281,101431,101551,101551
110801,2,102041,102071,102431,102431,101551,101551
110801,3,103071,102041,102342,102432,102551,102551
110801,4,103041,103431,103341,103431,102552,102552
110801,5,103072,103041,103342,103432,103551,103551
110801,6,104071,103072,103343,103432,103552,103552
110801,7,104072,104071,104341,103553,103072,103552
110801,8,104073,104072,104342,104431,104551,103553
110801,9,104074,104073,104343,104342,104582,104551
110801,10,105071,104074,104433,104343,104553,104552
110801,11,105072,105071,105401,104344,105551,104554
110801,12,105073,105072,105282,105341,105552,105551
110801,13,105074,105073,105343,105342,105553,105552
110801,14,105075,105074,105344,105343,105554,105553
110801,15,105076,105075,105285,105344,105555,105554
110801,16,105077,105076,105286,105285,105556,105555
110801,17,106071,105077,105287,105286,105557,105556
110801,18,106072,106071,106341,105287,106551,105557
110801,19,106073,106072,106342,106341,106552,106551
110801,20,999999,106073,999999,106342,106553,106552
110901,1,101101,101101,101281,101431,101071,101581
110901,2,102101,102071,102341,102431,101101,101581
110901,3,103071,102101,102342,102432,102071,102581
110901,4,103101,103071,103341,103431,102101,102582
110901,5,103072,103101,103342,103432,103071,103581
110901,6,104101,103072,103343,103432,103552,103582
110901,7,104102,104101,104341,103583,103072,103552
110901,8,104103,104102,104342,104101,104551,103553
110901,9,104104,104103,104343,104102,104552,104551
110901,10,105101,104104,104284,104103,104553,104552
110901,11,105102,105101,105341,104344,105551,104554
110901,12,105103,105102,105282,105341,105552,105551
110901,13,105104,105103,105343,105342,105553,105552
110901,14,105105,105104,105344,105343,105554,105553
110901,15,105106,105105,105285,105344,105555,105554
110901,16,105107,105106,105346,105285,105556,105555
110901,17,106101,105107,105347,105346,105557,105556
110901,18,106102,106101,106341,105347,106551,105557
110901,19,106103,106102,106342,106341,106552,106551
110901,20,999999,106103,999999,106342,106553,106552
111001,1,101251,101251,101371,101521,101611,101581
111001,2,102252,102251,102371,102461,101611,101581
111001,3,103251,102252,102372,102521,102612,102581
111001,4,103252,103251,103521,103521,102614,102582
111001,5,103222,103252,103371,103461,103612,103581
111001,6,104251,103222,103372,103522,103613,103582
111001,7,104252,104461,104371,103614,103222,103582
111001,8,104253,104252,104372,104461,104581,103614
111001,9,104254,104253,104523,104522,104582,104611
111001,10,105251,104254,104373,104462,104583,104612
111001,11,105252,105251,105371,104463,105581,104613
111001,12,105253,105252,105522,105521,105582,105611
111001,13,105254,105253,105462,105522,105583,105612
111001,14,105255,105254,105374,105462,105584,105613
111001,15,105256,105255,105463,105374,105585,105614
111001,16,105257,105256,105524,105463,105586,105615
111001,17,106251,105257,105464,105524,105587,105616
111001,18,106252,106251,106461,105464,106581,105617
111001,19,106253,106252,106521,106461,106582,106611
111001,20,999999,106253,999999,106372,106583,106612
111101,1,101251,101251,101371,101521,101611,101611
111101,2,102252,102251,102371,102461,101611,101611
111101,3,103251,102252,102372,102222,102611,102611
111101,4,103252,103521,103251,103611,102613,102613
111101,5,103222,103252,103371,103522,103611,103611
111101,6,104251,103222,103372,103252,103613,103613
111101,7,104252,104251,104371,103614,103614,103613
111101,8,104253,104252,104522,104251,104611,103614
111101,9,104254,104253,104462,104252,104612,104611
111101,10,105251,104254,104463,104253,104613,104612
111101,11,105252,105251,105521,104254,105611,104613
111101,12,105253,105252,105372,105251,105612,105611
111101,13,105254,105253,105373,105252,105613,105612
111101,14,105255,105254,105523,105253,105614,105613
111101,15,105256,105255,105463,105254,105615,105614
111101,16,105257,105256,105524,105255,105616,105615
111101,17,106251,105257,105377,105256,105617,105616
111101,18,106252,106251,106371,105257,106611,105617
111101,19,106253,106252,106521,106251,106612,106611
111101,20,999999,106253,999999,106252,106613,106612
111201,1,101101,101071,101281,101431,101071,101551
111201,2,102101,102071,102341,102431,101551,101551
111201,3,103071,102101,102342,102432,102551,102551
111201,4,103101,103071,103341,103431,102552,102552
111201,5,103072,103101,103342,103432,103551,103551
111201,6,104101,103072,103343,103432,103552,103552
111201,7,104102,104101,104341,103553,103072,103552
111201,8,104103,104102,104342,104101,104551,103553
111201,9,104104,104103,104343,104102,104552,104551
111201,10,105101,104104,104344,104103,104554,104552
111201,11,105102,105101,105341,104104,105551,104553
111201,12,105103,105102,105282,105101,105552,105551
111201,13,105104,105103,105343,105102,105553,105552
111201,14,105105,105104,105344,105103,105554,105553
111201,15,105106,105105,105345,105104,105555,105554
111201,16,105107,105106,105286,105105,105556,105555
111201,17,106101,105107,105347,105106,105557,105556
111201,18,106102,106101,106341,105107,106551,105557
111201,19,106103,106102,106342,106101,106552,106551
111201,20,999999,106103,999999,106102,106553,106552
111301,1,101011,101191,101281,101401,101551,101551
111301,2,102013,102011,102311,102493,101551,101551
111301,3,103011,102192,102312,102401,102551,102551
111301,4,103012,103011,103281,103431,102552,102552
111301,5,103013,103192,103282,103491,103551,103551
111301,6,104011,103013,103283,103491,103552,103552
111301,7,104012,104191,104281,103553,103553,103552
111301,8,104013,104192,104282,104491,104551,103553
111301,9,104014,104193,104402,104432,104552,104551
111301,10,105011,104194,104284,104402,104553,104552
111301,11,105012,105191,105401,104433,105551,104554
111301,12,105013,105192,105312,105401,105552,105551
111301,13,105014,105193,105491,105431,105553,105552
111301,14,105015,105194,105432,105491,105554,105553
111301,15,105016,105195,105285,105432,105555,105554
111301,16,105017,105196,105346,105285,105556,105555
111301,17,106011,105197,105287,105346,105557,105556
111301,18,106012,106191,106281,105287,106551,105557
111301,19,106013,106192,106282,106281,106552,106551
111301,20,999999,106193,999999,106282,106553,106552
111401,1,101251,101251,101371,101521,101611,101611
111401,2,102222,102221,102371,102461,101611,101611
111401,3,103221,102222,102372,102521,102611,102611
111401,4,103252,103521,103251,103611,102613,102613
111401,5,103222,103252,103371,103522,103611,103611
111401,6,104221,103222,103372,103522,103371,103613
111401,7,104222,104221,104371,103614,103614,103613
111401,8,104223,104222,104522,104221,104611,103614
111401,9,104224,104223,104462,104222,104612,104611
111401,10,105221,104224,104463,104223,104613,104612
111401,11,105222,105221,105521,104224,105611,104613
111401,12,105223,105222,105372,105221,105612,105611
111401,13,105224,105223,105373,105222,105613,105612
111401,14,105225,105224,105523,105223,105614,105613
111401,15,105226,105225,105375,105224,105615,105614
111401,16,105227,105226,105376,105225,105616,105615
111401,17,106221,105227,105377,105226,105617,105616
111401,18,106222,106221,106371,105227,106611,105617
111401,19,106223,106222,106372,106221,106612,106611
111401,20,999999,106223,999999,106222,106613,106612
111501,1,101011,101011,101281,101401,101011,101551
111501,2,102013,102011,102281,102071,101551,101551
111501,3,103011,102013,102282,102401,102011,102551
111501,4,103012,103011,103281,103431,102552,102552
111501,5,103013,103012,103282,103401,103071,103551
111501,6,104011,103013,103283,103401,103552,103552
111501,7,104012,104011,104281,103013,103553,103552
111501,8,104013,104012,104282,104011,104551,103553
111501,9,104014,104013,104402,104012,104552,104551
111501,10,105011,104014,104284,104013,104553,104552
111501,11,105012,105011,105281,104014,105551,104553
111501,12,105013,105012,105282,105011,105552,105551
111501,13,105014,105013,105283,105012,105553,105552
111501,14,105015,105014,105284,105013,105554,105553
111501,15,105016,105015,105285,105014,105555,105554
111501,16,105017,105016,105286,105015,105556,105555
111501,17,106011,105017,105287,105016,105557,105556
111501,18,106012,106011,106281,105017,106551,105557
111501,19,106013,106012,106282,106011,106552,106551
111501,20,999999,106013,999999,106012,106553,106552
111601,1,101011,101401,101281,101401,101551,101581
111601,2,102014,102491,102281,102493,101551,101581
111601,3,103011,102401,102282,102401,102162,102581
111601,4,103012,103431,103311,103431,102163,102582
111601,5,103013,103401,103282,103401,103551,103581
111601,6,104011,103583,103283,103401,103552,103582
111601,7,104012,104401,104311,103583,103583,103582
111601,8,104013,104012,104432,104491,104581,103583
111601,9,104014,104013,104313,104282,104582,104581
111601,10,105011,104014,104284,104402,104583,104582
111601,11,105012,105011,105341,104433,105581,104583
111601,12,105013,105012,105342,105401,105582,105581
111601,13,105014,105013,105283,105431,105583,105582
111601,14,105015,105014,105314,105491,105584,105583
111601,15,105016,105015,105402,105432,105585,105584
111601,16,105017,105016,105433,105402,105586,105585
111601,17,106011,105017,105403,105433,105587,105586
111601,18,106012,106011,106401,105403,106581,105587
111601,19,106013,106012,106431,106401,106582,106581
111601,20,999999,106013,999999,106431,106583,106582
111701,1,101251,101251,101371,101521,101611,101611
111701,2,102222,102221,102371,102461,101611,101611
111701,3,103221,102222,102372,102521,102611,102611
111701,4,103252,103521,103251,103611,102613,102613
111701,5,103222,103252,103371,103522,103611,103611
111701,6,104221,103222,103372,103522,103371,103613
111701,7,104222,104221,104371,103614,103614,103613
111701,8,104223,104222,104522,104221,104611,103614
111701,9,104224,104223,104462,104222,104612,104611
111701,10,105221,104224,104463,104223,104613,104612
111701,11,105222,105221,105521,104224,105611,104613
111701,12,105223,105222,105372,105221,105612,105611
111701,13,105224,105223,105373,105222,105613,105612
111701,14,105225,105224,105523,105223,105614,105613
111701,15,105226,105225,105375,105224,105615,105614
111701,16,105227,105226,105376,105225,105616,105615
111701,17,106221,105227,105377,105226,105617,105616
111701,18,106222,106221,106371,105227,106611,105617
111701,19,106223,106222,106372,106221,106612,106611
111701,20,999999,106223,999999,106222,106613,106612
111801,1,101011,101011,101281,101401,101581,101581
111801,2,102014,102011,102341,102491,101581,101581
111801,3,103011,102013,102432,102401,102551,102581
111801,4,103012,103011,103281,103431,102582,102582
111801,5,103013,103012,103432,103401,103551,103581
111801,6,104011,103013,103343,103401,103582,103582
111801,7,104012,104011,104401,103583,103583,103582
111801,8,104013,104012,104342,104281,104551,103583
111801,9,104014,104013,104283,104342,104582,104581
111801,10,105011,104014,104344,104283,104583,104582
111801,11,105012,105011,105281,104284,105551,104583
111801,12,105013,105012,105282,105341,105582,105581
111801,13,105014,105013,105343,105282,105583,105582
111801,14,105015,105014,105284,105343,105554,105583
111801,15,105016,105015,105402,105344,105585,105584
111801,16,105017,105016,105433,105402,105586,105585
111801,17,106011,105017,105403,105433,105557,105586
111801,18,106012,106011,106341,105403,106551,105587
111801,19,106013,106012,106431,106401,106582,106581
111801,20,999999,106013,999999,106431,106583,106582
111901,1,101161,101161,101281,101431,101581,101551
111901,2,102163,102162,102341,102491,101581,101551
111901,3,103161,102163,102342,102432,102581,102551
111901,4,103162,103161,103341,103431,102582,102552
111901,5,103193,103162,103342,103432,103581,103551
111901,6,104161,103193,103343,103401,103552,103342
111901,7,104162,104161,104341,103583,103553,103582
111901,8,104163,104162,104432,104491,104581,103583
111901,9,104164,104163,104343,104342,104582,104581
111901,10,105161,104164,104433,104343,104583,104582
111901,11,105162,105161,105401,104433,105581,104583
111901,12,105163,105162,105342,105401,105582,105581
111901,13,105164,105163,105283,105431,105583,105582
111901,14,105165,105164,105432,105491,105584,105583
111901,15,105166,105165,105402,105344,105585,105584
111901,16,105167,105166,105346,105402,105586,105585
111901,17,106161,105167,105347,105346,105587,105586
111901,18,106162,106161,106401,105347,106581,105587
111901,19,106163,106162,106431,106401,106582,106581
111901,20,999999,106163,999999,106431,106583,106582
112001,1,101251,101251,101371,101521,101611,101611
112001,2,102222,102221,102371,102461,101611,101611
112001,3,103221,102222,102372,102521,102611,102611
112001,4,103252,103221,103521,103521,102613,102613
112001,5,103222,103252,103371,103522,103611,103611
112001,6,104221,103222,103372,103522,103371,103613
112001,7,104222,104221,104371,103614,103222,103613
112001,8,104223,104222,104522,104221,104611,103614
112001,9,104224,104223,104462,104222,104612,104611
112001,10,105221,104224,104463,104223,104613,104612
112001,11,105222,105221,105521,104224,105611,104613
112001,12,105223,105222,105372,105221,105612,105611
112001,13,105224,105223,105373,105222,105613,105612
112001,14,105225,105224,105523,105223,105614,105613
112001,15,105226,105225,105375,105224,105615,105614
112001,16,105227,105226,105376,105225,105616,105615
112001,17,106221,105227,105377,105226,105617,105616
112001,18,106222,106221,106371,105227,106611,105617
112001,19,106223,106222,106372,106221,106612,106611
112001,20,999999,106223,999999,106222,106613,106612
112101,1,101251,101251,101371,101521,101611,101581
112101,2,102252,102251,102371,102461,101611,101611
112101,3,103251,102252,102372,102521,102612,102581
112101,4,103252,103251,103521,103521,102613,102614
112101,5,103222,103252,103371,103461,103612,103581
112101,6,104251,103222,103372,103522,103613,103613
112101,7,104252,104251,104371,103614,103614,103461
112101,8,104253,104252,104372,104461,104611,103614
112101,9,104254,104253,104523,104522,104612,104611
112101,10,105251,104254,104373,104523,104613,104612
112101,11,105252,105251,105371,104463,105581,104613
112101,12,105253,105252,105522,105521,105582,105611
112101,13,105254,105253,105462,105522,105583,105612
112101,14,105255,105254,105374,105462,105584,105613
112101,15,105256,105255,105375,105374,105585,105614
112101,16,105257,105256,105524,105375,105586,105615
112101,17,106251,105257,105464,105524,105587,105616
112101,18,106252,106251,106461,105464,106581,105617
112101,19,106253,106252,106521,106461,106582,106611
112101,20,999999,106253,999999,106521,106583,106612
112201,1,101251,101251,101371,101521,101611,101581
112201,2,102252,102251,102371,102461,101611,101581
112201,3,103251,102252,102372,102521,102612,102581
112201,4,103252,103251,103521,103521,102614,102582
112201,5,103222,103252,103371,103461,103612,103581
112201,6,104251,103222,103372,103522,103613,103582
112201,7,104252,104521,104371,103614,103583,103613
112201,8,104253,104252,104372,104461,104581,103614
112201,9,104254,104253,104523,104372,104612,104581
112201,10,105251,104254,104373,104523,104613,104582
112201,11,105252,105251,105371,104463,105611,104583
112201,12,105253,105252,105372,105521,105612,105581
112201,13,105254,105253,105373,105522,105613,105582
112201,14,105255,105254,105374,105462,105614,105583
112201,15,105256,105255,105463,105374,105615,105584
112201,16,105257,105256,105524,105463,105616,105585
112201,17,106251,105257,105464,105524,105617,105586
112201,18,106252,106251,106461,105464,106611,105587
112201,19,106253,106252,106521,106461,106612,106581
112201,20,999999,106253,999999,106372,106613,106582
112301,1,101131,101131,101281,101551,101131,101551
112301,2,102131,102071,102341,102551,101131,101551
112301,3,103071,102131,102342,102552,102071,102551
112301,4,103131,103071,103341,103551,102131,102552
112301,5,103132,103131,103342,103552,103071,103551
112301,6,104131,103132,103343,103552,103131,103552
112301,7,104132,104131,104341,103553,103553,103582
112301,8,104133,104132,104342,104131,104551,103553
112301,9,104134,104133,104343,104132,104552,104551
112301,10,105131,104134,104344,104133,104554,104552
112301,11,105132,105131,105281,104134,105551,104553
112301,12,105133,105132,105282,105131,105552,105551
112301,13,105134,105133,105343,105132,105553,105552
112301,14,105135,105134,105344,105133,105554,105553
112301,15,105136,105135,105345,105134,105555,105554
112301,16,105137,105136,105286,105135,105556,105555
112301,17,106131,105137,105287,105136,105557,105556
112301,18,106132,106131,106341,105137,106551,105557
112301,19,106133,106132,106342,106131,106552,106551
112301,20,999999,106133,999999,106132,106553,106552
112401,1,101011,101011,101281,101401,101011,101551
112401,2,102013,102011,102281,102493,101551,101551
112401,3,103011,102013,102282,102401,102011,102551
112401,4,103012,103011,103281,103431,102552,102552
112401,5,103013,103012,103282,103401,103071,103551
112401,6,104011,103013,103283,103401,103552,103552
112401,7,104012,104011,104281,103553,103013,103552
112401,8,104013,104012,104282,104011,104551,103553
112401,9,104014,104013,104402,104012,104552,104551
112401,10,105011,104014,104284,104013,104554,104552
112401,11,105012,105011,105281,104014,105551,104553
112401,12,105013,105012,105282,105011,105552,105551
112401,13,105014,105013,105343,105012,105553,105552
112401,14,105015,105014,105284,105013,105554,105553
112401,15,105016,105015,105285,105014,105555,105554
112401,16,105017,105016,105346,105015,105556,105555
112401,17,106011,105017,105347,105016,105557,105556
112401,18,106012,106011,106281,105017,106551,105557
112401,19,106013,106012,106282,106011,106552,106551
112401,20,999999,106013,999999,106012,106553,106552
112501,1,101011,101071,101281,101401,101551,101581
112501,2,102041,102011,102311,102493,101431,101581
112501,3,103011,102401,102282,102401,102011,102551
112501,4,103041,103011,103311,103581,102401,102582
112501,5,103042,103401,103282,103432,103581,103551
112501,6,104041,103042,103283,103491,103401,103582
112501,7,104042,104491,104311,103583,103583,103401
112501,8,104043,104042,104432,104491,104581,103583
112501,9,104044,104043,104283,104282,104582,104581
112501,10,105041,104044,104314,104283,104583,104582
112501,11,105042,105041,105281,104433,105581,104583
112501,12,105043,105042,105431,105281,105582,105581
112501,13,105044,105043,105313,105282,105583,105582
112501,14,105045,105044,105314,105283,105584,105583
112501,15,105046,105045,105315,105284,105585,105584
112501,16,105047,105046,105316,105315,105586,105585
112501,17,106041,105047,105317,105316,105587,105586
112501,18,106042,106041,106311,105317,106581,105587
112501,19,106043,106042,106312,106311,106582,106581
112501,20,999999,106043,999999,106312,106583,106582
112601,1,101251,101251,101371,101521,101611,101611
112601,2,102222,102221,102371,102461,101611,101611
112601,3,103221,102222,102372,102521,102611,102611
112601,4,103252,103221,103521,103521,102613,102613
112601,5,103222,103252,103371,103522,103612,103612
112601,6,104221,103222,103372,103522,103371,103613
112601,7,104252,104221,104371,103614,103222,103613
112601,8,104223,104252,104432,104221,104611,103614
112601,9,104254,104223,104462,104222,104612,104611
112601,10,105251,104254,104463,104223,104583,104612
112601,11,105222,105251,105521,104224,105611,104583
112601,12,105223,105222,105372,105221,105582,105611
112601,13,105224,105223,105462,105222,105613,105582
112601,14,105255,105224,105523,105223,105614,105613
112601,15,105256,105255,105375,105224,105615,105614
112601,16,105257,105256,105376,105225,105616,105615
112601,17,106251,105257,105377,105226,105617,105616
112601,18,106252,106251,106371,105227,106611,105617
112601,19,106253,106252,106521,106221,106612,106611
112601,20,999999,106253,999999,106521,106613,106612
112701,1,101161,101161,101281,101431,101161,101581
112701,2,102163,102191,102341,102491,101161,101581
112701,3,103161,102163,102342,102432,102162,102581
112701,4,103162,103161,103341,103431,102163,102582
112701,5,103193,103162,103342,103491,103161,103581
112701,6,104161,103193,103343,103491,103552,103582
112701,7,104162,104161,104341,103553,103583,103401
112701,8,104163,104162,104342,104161,104551,103553
112701,9,104164,104163,104283,104162,104552,104551
112701,10,105161,104164,104314,104163,104553,104552
112701,11,105162,105161,105281,104164,105551,104554
112701,12,105163,105162,105431,105161,105552,105551
112701,13,105164,105163,105283,105162,105553,105552
112701,14,105165,105164,105284,105163,105554,105553
112701,15,105166,105165,105315,105164,105555,105554
112701,16,105167,105166,105316,105165,105556,105555
112701,17,106161,105167,105317,105166,105557,105556
112701,18,106162,106161,106311,105167,106551,105557
112701,19,106163,106162,106312,106161,106552,106551
112701,20,999999,106163,999999,106162,106553,106552
112801,1,101161,101161,101281,101401,101191,101551
112801,2,102163,102162,102281,102493,101551,101551
112801,3,103161,102163,102282,102401,102162,102551
112801,4,103162,103161,103281,103431,102552,102552
112801,5,103193,103162,103282,103401,103161,103551
112801,6,104161,103193,103283,103401,103552,103552
112801,7,104162,104161,104281,103553,103193,103552
112801,8,104163,104162,104282,104161,104551,103553
112801,9,104164,104163,104402,104162,104552,104551
112801,10,105161,104164,104284,104163,104554,104552
112801,11,105162,105161,105281,104164,105551,104554
112801,12,105163,105162,105282,105161,105552,105551
112801,13,105164,105163,105343,105162,105553,105552
112801,14,105165,105164,105284,105163,105554,105553
112801,15,105166,105165,105285,105164,105555,105554
112801,16,105167,105166,105286,105165,105556,105555
112801,17,106161,105167,105287,105166,105557,105556
112801,18,106162,106161,106281,105167,106551,105557
112801,19,106163,106162,106282,106161,106552,106551
112801,20,999999,106163,999999,106162,106553,106552
112901,1,101131,101131,101281,101551,101131,101551
112901,2,102131,102071,102341,102551,101131,101551
112901,3,103071,102131,102342,102552,102071,102551
112901,4,103131,103071,103341,103551,102131,102552
112901,5,103132,103131,103342,103552,103071,103551
112901,6,104131,103132,103343,103552,103131,103552
112901,7,104132,104131,104341,103553,103553,103582
112901,8,104133,104132,104342,104131,104551,103553
112901,9,104134,104133,104343,104132,104552,104551
112901,10,105131,104134,104344,104133,104554,104552
112901,11,105132,105131,105281,104134,105551,104553
112901,12,105133,105132,105282,105131,105552,105551
112901,13,105134,105133,105343,105132,105553,105552
112901,14,105135,105134,105344,105133,105554,105553
112901,15,105136,105135,105345,105134,105555,105554
112901,16,105137,105136,105346,105135,105556,105555
112901,17,106131,105137,105347,105136,105557,105556
112901,18,106132,106131,106341,105137,106551,105557
112901,19,106133,106132,106342,106131,106552,106551
112901,20,999999,106133,999999,106132,106553,106552
113001,1,101161,101161,101281,101431,101581,101551
113001,2,102163,102162,102341,102491,101581,101551
113001,3,103161,102163,102342,102432,102581,102551
113001,4,103162,103161,103341,103431,102582,102552
113001,5,103193,103162,103342,103432,103581,103551
113001,6,104161,103193,103343,103401,103552,103342
113001,7,104162,104161,104281,103583,103553,103582
113001,8,104163,104162,104432,104491,104581,103583
113001,9,104164,104163,104283,104282,104582,104581
113001,10,105161,104164,104433,104283,104583,104582
113001,11,105162,105161,105281,104433,105581,104583
113001,12,105163,105162,105282,105401,105582,105581
113001,13,105164,105163,105491,105431,105583,105582
113001,14,105165,105164,105432,105491,105584,105583
113001,15,105166,105165,105402,105432,105585,105584
113001,16,105167,105166,105433,105402,105586,105585
113001,17,106161,105167,105403,105433,105587,105586
113001,18,106162,106161,106401,105403,106581,105587
113001,19,106163,106162,106431,106401,106582,106581
113001,20,999999,106163,999999,106431,106583,106582
113101,1,101011,101011,101281,101551,101011,101551
113101,2,102041,102071,102341,102551,101011,101551
113101,3,103071,102041,102342,102552,102071,102551
113101,4,103041,103071,103341,103551,102041,102552
113101,5,103042,103041,103342,103552,103071,103551
113101,6,104041,103042,103343,103552,103041,103552
113101,7,104042,104041,104341,103553,103553,103582
113101,8,104043,104042,104342,104041,104551,103553
113101,9,104044,104043,104343,104042,104552,104551
113101,10,105041,104044,104344,104043,104554,104552
113101,11,105042,105041,105281,104044,105551,104553
113101,12,105043,105042,105282,105041,105552,105551
113101,13,105044,105043,105343,105042,105553,105552
113101,14,105045,105044,105344,105043,105554,105553
113101,15,105046,105045,105345,105044,105555,105554
113101,16,105047,105046,105346,105045,105556,105555
113101,17,106041,105047,105347,105046,105557,105556
113101,18,106042,106041,106341,105047,106551,105557
113101,19,106043,106042,106342,106041,106552,106551
113101,20,999999,106043,999999,106042,106553,106552
113201,1,101251,101251,101371,101521,101611,101611
113201,2,102222,102221,102371,102461,101611,101611
113201,3,103221,102222,102372,102521,102611,102611
113201,4,103252,103221,103521,103521,102613,102613
113201,5,103222,103252,103371,103522,103611,103611
113201,6,104221,103222,103372,103522,103371,103613
113201,7,104222,104221,104371,103614,103222,103613
113201,8,104223,104222,104522,104221,104611,103614
113201,9,104224,104223,104462,104222,104612,104611
113201,10,105221,104224,104463,104223,104613,104612
113201,11,105222,105221,105521,104224,105611,104613
113201,12,105223,105222,105372,105221,105612,105611
113201,13,105224,105223,105373,105222,105613,105612
113201,14,105225,105224,105523,105223,105614,105613
113201,15,105226,105225,105375,105224,105615,105614
113201,16,105227,105226,105376,105225,105616,105615
113201,17,106221,105227,105377,105226,105617,105616
113201,18,106222,106221,106371,105227,106611,105617
113201,19,106223,106222,106372,106221,106612,106611
113201,20,999999,106223,999999,106222,106613,106612
113301,1,101251,101251,101371,101521,101611,101611
113301,2,102252,102251,102371,102461,101611,101611
113301,3,103251,102252,102372,102222,102611,102611
113301,4,103252,103521,103251,103611,102613,102613
113301,5,103222,103252,103371,103522,103611,103611
113301,6,104251,103222,103372,103252,103613,103613
113301,7,104252,104251,104371,103614,103614,103613
113301,8,104253,104252,104522,104251,104611,103614
113301,9,104254,104253,104462,104252,104612,104611
113301,10,105251,104254,104463,104253,104613,104612
113301,11,105252,105251,105521,104254,105611,104613
113301,12,105253,105252,105372,105251,105612,105611
113301,13,105254,105253,105373,105252,105613,105612
113301,14,105255,105254,105523,105253,105614,105613
113301,15,105256,105255,105463,105254,105615,105614
113301,16,105257,105256,105524,105255,105616,105615
113301,17,106251,105257,105377,105256,105617,105616
113301,18,106252,106251,106371,105257,106611,105617
113301,19,106253,106252,106521,106251,106612,106611
113301,20,999999,106253,999999,106252,106613,106612
113401,1,101251,101251,101371,101521,101611,101611
